LATITUDE,LONGITUDE,ACQ_DATE,ACQ_TIME,SATELLITE,INSTRUMENT,CONFIDENCE,VERSION,DAYNIGHT,LEVEL_1,LEVEL_2,LEVEL_3,LEVEL_4,LEVEL_5,LEVEL_6,LAND_COVER_ID,LAND_COVER,prior,emp_conf_ev,LCS_80_20,FSI_SUGENO_55_45,FSI_CLASS_SUGENO
-2.6566,107.9533,2023/10/27,645,Aqua,MODIS,82,61.03,D,Indonesia,Sumatera,Kepulauan Bangka Belitung,Belitung Timur,Kelapa Kampit,Cendil,35,Sawit,65,61.78780638813221,64.35756127762644,79.02,High
-2.6579,107.9445,2023/10/27,645,Aqua,MODIS,77,61.03,D,Indonesia,Sumatera,Kepulauan Bangka Belitung,Belitung Timur,Kelapa Kampit,Cendil,35,Sawit,65,61.78780638813221,64.35756127762644,75.52,High
-2.6825,107.6491,2023/10/27,645,Aqua,MODIS,85,61.03,D,Indonesia,Sumatera,Kepulauan Bangka Belitung,Belitung,Sijuk,Batu Itam,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,75.71,High
-2.9989,105.1816,2023/10/27,645,Aqua,MODIS,58,61.03,D,Indonesia,Sumatera,Sumatera Selatan,Banyuasin,Muara Padang,Karang Anyar,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,66.96,High
-3.0021,105.1595,2023/10/27,645,Aqua,MODIS,96,61.03,D,Indonesia,Sumatera,Sumatera Selatan,Banyuasin,Muara Padang,Karang Anyar,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,83.25,Very High
-3.0095,105.0351,2023/10/27,645,Aqua,MODIS,83,61.03,D,Indonesia,Sumatera,Sumatera Selatan,Banyuasin,Rambutan,Durian Gadis,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,83.25,Very High
-3.0111,105.0238,2023/10/27,645,Aqua,MODIS,70,61.03,D,Indonesia,Sumatera,Sumatera Selatan,Banyuasin,Rambutan,Baru,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,73.62,High
-2.5896,107.784,2023/10/27,645,Aqua,MODIS,68,61.03,D,Indonesia,Sumatera,Kepulauan Bangka Belitung,Belitung,Sijuk,Sijuk,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,64.71,High
-2.9235,105.2102,2023/10/27,645,Aqua,MODIS,84,61.03,D,Indonesia,Sumatera,Sumatera Selatan,Banyuasin,Muara Padang,Karang Anyar,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,83.25,Very High
-2.9251,105.1992,2023/10/27,645,Aqua,MODIS,39,61.03,D,Indonesia,Sumatera,Sumatera Selatan,Banyuasin,Muara Padang,Karang Anyar,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,52.90,Moderate
-2.9216,105.1536,2023/10/27,645,Aqua,MODIS,51,61.03,D,Indonesia,Sumatera,Sumatera Selatan,Banyuasin,Muara Padang,Karang Anyar,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,64.45,High
-2.9231,105.1426,2023/10/27,645,Aqua,MODIS,94,61.03,D,Indonesia,Sumatera,Sumatera Selatan,Banyuasin,Muara Padang,Karang Anyar,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,83.25,Very High
-2.9132,105.1412,2023/10/27,645,Aqua,MODIS,85,61.03,D,Indonesia,Sumatera,Sumatera Selatan,Banyuasin,Muara Padang,Karang Anyar,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,83.25,Very High
-2.9148,105.1301,2023/10/27,645,Aqua,MODIS,67,61.03,D,Indonesia,Sumatera,Sumatera Selatan,Banyuasin,Muara Padang,Karang Anyar,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,71.61,High
-2.7817,105.998,2023/10/27,645,Aqua,MODIS,89,61.03,D,Indonesia,Sumatera,Kepulauan Bangka Belitung,Bangka Selatan,Simpang Rimba,Sebagin,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,83.25,Very High
-2.7831,105.9881,2023/10/27,645,Aqua,MODIS,95,61.03,D,Indonesia,Sumatera,Kepulauan Bangka Belitung,Bangka Selatan,Simpang Rimba,Sebagin,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,83.25,Very High
-3.0861,103.1786,2023/10/27,645,Aqua,MODIS,60,61.03,D,Indonesia,Sumatera,Sumatera Selatan,Musi Rawas,Muara Kelingi,Mandi Aur,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,60.31,High
-2.622,106.3371,2023/10/27,645,Aqua,MODIS,75,61.03,D,Indonesia,Sumatera,Kepulauan Bangka Belitung,Bangka Selatan,Air Gegas,Ranggas,35,Sawit,65,61.78780638813221,64.35756127762644,73.52,High
-2.6148,106.3402,2023/10/27,645,Aqua,MODIS,78,61.03,D,Indonesia,Sumatera,Kepulauan Bangka Belitung,Bangka Selatan,Air Gegas,Ranggas,35,Sawit,65,61.78780638813221,64.35756127762644,76.61,High
-2.6162,106.3306,2023/10/27,645,Aqua,MODIS,51,61.03,D,Indonesia,Sumatera,Kepulauan Bangka Belitung,Bangka Selatan,Air Gegas,Ranggas,25,Non-Vegetasi Lainnya,15,100.0,32.0,45.13,Moderate
-2.6,106.377,2023/10/27,645,Aqua,MODIS,100,61.03,D,Indonesia,Sumatera,Kepulauan Bangka Belitung,Bangka Selatan,Air Gegas,Ranggas,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,75.71,High
-2.6014,106.3675,2023/10/27,645,Aqua,MODIS,78,61.03,D,Indonesia,Sumatera,Kepulauan Bangka Belitung,Bangka Selatan,Air Gegas,Ranggas,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,73.30,High
-2.5743,106.4897,2023/10/27,645,Aqua,MODIS,52,61.03,D,Indonesia,Sumatera,Kepulauan Bangka Belitung,Bangka Tengah,Lubuk Besar,Belimbing,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,57.29,Moderate
-2.6005,106.3087,2023/10/27,645,Aqua,MODIS,76,61.03,D,Indonesia,Sumatera,Kepulauan Bangka Belitung,Bangka Selatan,Air Gegas,Ranggas,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,71.18,High
-2.5913,106.3074,2023/10/27,645,Aqua,MODIS,85,61.03,D,Indonesia,Sumatera,Kepulauan Bangka Belitung,Bangka Selatan,Air Gegas,Airbara,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,75.71,High
-2.5927,106.2978,2023/10/27,645,Aqua,MODIS,52,61.03,D,Indonesia,Sumatera,Kepulauan Bangka Belitung,Bangka Selatan,Air Gegas,Airbara,35,Sawit,65,61.78780638813221,64.35756127762644,60.61,High
-2.49,106.4322,2023/10/27,645,Aqua,MODIS,31,61.03,D,Indonesia,Sumatera,Kepulauan Bangka Belitung,Bangka Tengah,Koba,Padang Mulia,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,35.76,Low
-2.549,105.4608,2023/10/27,645,Aqua,MODIS,50,61.03,D,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Air Sugihan,Sungai Batang,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,64.00,High
-2.5492,103.4857,2023/10/27,645,Aqua,MODIS,61,61.03,D,Indonesia,Sumatera,Sumatera Selatan,Musi Banyuasin,Batang Hari Leko,Ulak Kembang,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,60.78,High
-2.3182,100.9065,2023/10/27,645,Aqua,MODIS,0,61.03,D,Indonesia,Sumatera,Sumatera Barat,Pesisir Selatan,Silaut,Silaut,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,42.00,Moderate
-2.0084,102.0699,2023/10/27,645,Aqua,MODIS,63,61.03,D,Indonesia,Sumatera,Jambi,Merangin,Nalo Tantan,Nalo Gedang,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,61.78,High
-1.2961,103.5101,2023/10/27,645,Aqua,MODIS,87,61.03,D,Indonesia,Sumatera,Jambi,Tanjung Jabung Timur,Mendahara Ulu,Bukit Tempurung,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,75.71,High
-1.1123,102.3908,2023/10/27,645,Aqua,MODIS,72,61.03,D,Indonesia,Sumatera,Jambi,Tebo,Sumay,Semambu,35,Sawit,65,61.78780638813221,64.35756127762644,70.91,High
-0.9721,102.9602,2023/10/27,645,Aqua,MODIS,64,61.03,D,Indonesia,Sumatera,Jambi,Tanjung Jabung Barat,Batang Asam,Rawang Kempas,9,Kebun Kayu,65,93.59817671883116,70.71963534376623,69.86,High
-3.6898,105.3317,2023/10/27,1539,Terra,MODIS,54,61.03,N,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Sungai Menang,Sungai Tepuk,35,Sawit,65,61.78780638813221,64.35756127762644,61.25,High
-3.7386,105.4974,2023/10/27,1907,Aqua,MODIS,96,61.03,N,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Sungai Menang,Sungai Ceper,3,Formasi Hutan,50,55.192681160960845,51.03853623219217,72.00,High
-4.137,105.4839,2023/10/27,1907,Aqua,MODIS,55,61.03,N,Indonesia,Sumatera,Lampung,Tulang Bawang,Penawar Tama,Wiratama,35,Sawit,65,61.78780638813221,64.35756127762644,61.52,High
-4.6135,105.6051,2023/10/27,1907,Aqua,MODIS,64,61.03,N,Indonesia,Sumatera,Lampung,Lampung Tengah,Bandar Mataram,Mataram Udik,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,69.86,High
-3.6849,105.3475,2023/10/27,1907,Aqua,MODIS,88,61.03,N,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Sungai Menang,Sungai Menang,35,Sawit,65,61.78780638813221,64.35756127762644,79.02,High
-2.1978,104.7408,2023/10/27,1907,Aqua,MODIS,59,61.03,N,Indonesia,Sumatera,Sumatera Selatan,Banyuasin,Banyuasin II,Sungsang IV,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,67.40,High
-3.2997,105.2225,2023/10/27,1907,Aqua,MODIS,32,61.03,N,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Tulung Selapan,Penyandingan,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,44.59,Moderate
-3.303,105.0979,2023/10/27,1907,Aqua,MODIS,65,61.03,N,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Pangkalan Lampam,Sungai Bungin,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,70.42,High
-3.3222,105.2319,2023/10/27,1907,Aqua,MODIS,68,61.03,N,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Tulung Selapan,Penyandingan,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,64.71,High
-3.3116,105.0845,2023/10/27,1907,Aqua,MODIS,91,61.03,N,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Pampangan,Jungkal,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,83.25,Very High
-3.3133,105.0965,2023/10/27,1907,Aqua,MODIS,81,61.03,N,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Pampangan,Jungkal,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,83.25,Very High
-3.3552,105.2398,2023/10/27,1907,Aqua,MODIS,52,61.03,N,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Tulung Selapan,Penyandingan,35,Sawit,65,61.78780638813221,64.35756127762644,60.61,High
-3.3422,105.0069,2023/10/27,1907,Aqua,MODIS,77,61.03,N,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Pampangan,Kandis,35,Sawit,65,61.78780638813221,64.35756127762644,75.52,High
-3.3524,105.0055,2023/10/27,1907,Aqua,MODIS,97,61.03,N,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Pampangan,Kandis,35,Sawit,65,61.78780638813221,64.35756127762644,79.02,High
-3.3507,105.0111,2023/10/27,1907,Aqua,MODIS,82,61.03,N,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Pampangan,Kandis,35,Sawit,65,61.78780638813221,64.35756127762644,79.02,High
-3.3609,105.0097,2023/10/27,1907,Aqua,MODIS,42,61.03,N,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Pampangan,Kandis,35,Sawit,65,61.78780638813221,64.35756127762644,51.91,Moderate
-3.4634,105.5805,2023/10/27,1907,Aqua,MODIS,39,61.03,N,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Cengal,Ulak Kedondong,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,52.90,Moderate
-3.4741,105.579,2023/10/27,1907,Aqua,MODIS,66,61.03,N,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Cengal,Ulak Kedondong,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,71.00,High
-3.4678,105.0378,2023/10/27,1907,Aqua,MODIS,62,61.03,N,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Pedamaran,Cinta Jaya,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,68.81,High
-3.4933,104.9249,2023/10/27,1907,Aqua,MODIS,95,61.03,N,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Pedamaran,Cinta Jaya,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,83.25,Very High
-3.4084,104.1406,2023/10/27,1907,Aqua,MODIS,70,61.03,N,Indonesia,Sumatera,Sumatera Selatan,Muara Enim,Empat Petulai Dangku,Gunung Raja,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,66.08,High
-3.41,104.1337,2023/10/27,1907,Aqua,MODIS,49,61.03,N,Indonesia,Sumatera,Sumatera Selatan,Muara Enim,Empat Petulai Dangku,Gunung Raja,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,55.53,Moderate
-3.6831,105.3348,2023/10/27,1907,Aqua,MODIS,91,61.03,N,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Sungai Menang,Sungai Menang,35,Sawit,65,61.78780638813221,64.35756127762644,79.02,High
-3.6936,105.3333,2023/10/27,1907,Aqua,MODIS,50,61.03,N,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Sungai Menang,Sungai Menang,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,64.00,High
-3.6954,105.346,2023/10/27,1907,Aqua,MODIS,75,61.03,N,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Sungai Menang,Sungai Menang,35,Sawit,65,61.78780638813221,64.35756127762644,73.52,High
-3.7118,105.4614,2023/10/27,1907,Aqua,MODIS,86,61.03,N,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Sungai Menang,Karangsia,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,83.25,Very High
-3.7242,105.4729,2023/10/27,1907,Aqua,MODIS,51,61.03,N,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Sungai Menang,Sungai Ceper,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,64.45,High
-2.8624,101.4701,2023/10/28,726,Aqua,MODIS,75,61.03,D,Indonesia,Sumatera,Bengkulu,Muko Muko,Pondok Suguh,Tunggang,35,Sawit,65,61.78780638813221,64.35756127762644,73.52,High
-3.3108,105.0803,2023/10/28,726,Aqua,MODIS,0,61.03,D,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Pampangan,Jungkal,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,42.00,Moderate
-3.3025,105.608,2023/10/28,726,Aqua,MODIS,67,61.03,D,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Cengal,Ulak Kedondong,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,71.61,High
-3.3092,105.6623,2023/10/28,726,Aqua,MODIS,82,61.03,D,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Cengal,Sungai Ketupak,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,83.25,Very High
-3.3029,105.6134,2023/10/28,726,Aqua,MODIS,72,61.03,D,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Cengal,Ulak Kedondong,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,75.14,High
-3.3093,105.6676,2023/10/28,726,Aqua,MODIS,75,61.03,D,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Cengal,Sungai Ketupak,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,77.75,High
-3.5066,104.9113,2023/10/28,726,Aqua,MODIS,73,61.03,D,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Pedamaran,Cinta Jaya,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,75.97,High
-3.4452,105.4862,2023/10/28,726,Aqua,MODIS,71,61.03,D,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Cengal,Pelimbangan,40,Sawah,30,56.84567712886196,35.36913542577239,56.77,Moderate
-3.307,105.5876,2023/10/28,726,Aqua,MODIS,52,61.03,D,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Cengal,Ulak Kedondong,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,64.84,High
-3.4408,105.8035,2023/10/28,726,Aqua,MODIS,76,61.03,D,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Cengal,Pantai Harapan,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,78.72,High
-3.4444,105.782,2023/10/28,726,Aqua,MODIS,74,61.03,D,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Cengal,Kuala Sungai Jeruju,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,76.83,High
-3.4402,105.8085,2023/10/28,726,Aqua,MODIS,75,61.03,D,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Cengal,Pantai Harapan,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,77.75,High
-3.6988,105.3117,2023/10/28,726,Aqua,MODIS,67,61.03,D,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Sungai Menang,Sungai Tepuk,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,71.61,High
-3.702,105.3174,2023/10/28,726,Aqua,MODIS,79,61.03,D,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Sungai Menang,Sungai Tepuk,35,Sawit,65,61.78780638813221,64.35756127762644,77.78,High
-3.8669,105.9005,2023/10/28,726,Aqua,MODIS,36,61.03,D,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Sungai Menang,Sungai Sibur,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,49.47,Moderate
-3.8561,105.576,2023/10/28,726,Aqua,MODIS,50,61.03,D,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Sungai Menang,Gajah Mati,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,64.00,High
-4.6171,105.599,2023/10/28,726,Aqua,MODIS,67,61.03,D,Indonesia,Sumatera,Lampung,Lampung Tengah,Seputih Surabaya,Mataram Ilir,40,Sawah,30,56.84567712886196,35.36913542577239,54.01,Moderate
-2.3227,100.9113,2023/10/28,727,Aqua,MODIS,54,61.03,D,Indonesia,Sumatera,Sumatera Barat,Pesisir Selatan,Silaut,Silaut,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,65.48,High
-1.9353,104.1514,2023/10/28,727,Aqua,MODIS,34,61.03,D,Indonesia,Sumatera,Sumatera Selatan,Musi Banyuasin,Bayung Lencir,Muara Merang,9,Kebun Kayu,65,93.59817671883116,70.71963534376623,47.08,Moderate
-1.9384,104.1306,2023/10/28,727,Aqua,MODIS,57,61.03,D,Indonesia,Sumatera,Sumatera Selatan,Musi Banyuasin,Bayung Lencir,Muara Merang,9,Kebun Kayu,65,93.59817671883116,70.71963534376623,66.54,High
1.6134,101.6615,2023/10/28,728,Aqua,MODIS,67,61.03,D,Indonesia,Sumatera,Riau,Bengkalis,Bandar Laksamana,Tanjungleban,25,Non-Vegetasi Lainnya,15,100.0,32.0,52.29,Moderate
1.8109,101.6152,2023/10/28,728,Aqua,MODIS,37,61.03,D,Indonesia,Sumatera,Riau,Bengkalis,Rupat,Pergam,9,Kebun Kayu,65,93.59817671883116,70.71963534376623,50.64,Moderate
-4.7075,104.1342,2023/10/28,1441,Terra,MODIS,70,61.03,N,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ulu Selatan,Buay Pemaca,Sidodadi,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,66.08,High
-4.1381,105.4662,2023/10/28,1441,Terra,MODIS,77,61.03,N,Indonesia,Sumatera,Lampung,Mesuji,Mesuji Timur,Talang Batu,35,Sawit,65,61.78780638813221,64.35756127762644,75.52,High
-4.1362,105.4804,2023/10/28,1441,Terra,MODIS,76,61.03,N,Indonesia,Sumatera,Lampung,Tulang Bawang,Penawar Tama,Wira Agung Sari,35,Sawit,65,61.78780638813221,64.35756127762644,74.49,High
-3.7344,105.4878,2023/10/28,1442,Terra,MODIS,39,61.03,N,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Sungai Menang,Sungai Ceper,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,45.35,Moderate
-3.7455,105.4893,2023/10/28,1442,Terra,MODIS,61,61.03,N,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Sungai Menang,Sungai Ceper,3,Formasi Hutan,50,55.192681160960845,51.03853623219217,57.07,Moderate
-3.8376,104.7047,2023/10/28,1442,Terra,MODIS,58,61.03,N,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ulu Timur,Cempaka,Maluai Indah,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,59.42,Moderate
-3.8587,104.6692,2023/10/28,1442,Terra,MODIS,74,61.03,N,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ulu Timur,Semendawai Barat,Betung,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,69.29,High
-3.8401,104.7161,2023/10/28,1442,Terra,MODIS,53,61.03,N,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ulu Timur,Cempaka,Maluai Indah,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,57.63,Moderate
-3.7242,105.4664,2023/10/28,1442,Terra,MODIS,30,61.03,N,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Sungai Menang,Sungai Ceper,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,42.00,Moderate
-3.7262,105.4523,2023/10/28,1442,Terra,MODIS,8,61.03,N,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Sungai Menang,Karangsia,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,42.00,Moderate
-3.7151,105.4508,2023/10/28,1442,Terra,MODIS,75,61.03,N,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Sungai Menang,Karangsia,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,70.21,High
-3.6955,105.3466,2023/10/28,1442,Terra,MODIS,66,61.03,N,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Sungai Menang,Sungai Menang,35,Sawit,65,61.78780638813221,64.35756127762644,66.77,High
-3.6974,105.3322,2023/10/28,1442,Terra,MODIS,72,61.03,N,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Sungai Menang,Sungai Menang,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,67.60,High
-3.6863,105.3307,2023/10/28,1442,Terra,MODIS,80,61.03,N,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Sungai Menang,Sungai Tepuk,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,83.25,Very High
-3.4699,105.5751,2023/10/28,1442,Terra,MODIS,58,61.03,N,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Cengal,Ulak Kedondong,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,59.42,Moderate
-3.4227,105.4921,2023/10/28,1442,Terra,MODIS,50,61.03,N,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Cengal,Pelimbangan,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,64.00,High
-3.4246,105.4782,2023/10/28,1442,Terra,MODIS,56,61.03,N,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Cengal,Pelimbangan,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,66.14,High
-3.5007,104.9236,2023/10/28,1442,Terra,MODIS,100,61.03,N,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Pedamaran,Cinta Jaya,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,83.25,Very High
-3.5028,104.9082,2023/10/28,1442,Terra,MODIS,100,61.03,N,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Pedamaran,Cinta Jaya,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,83.25,Very High
-3.4042,105.5458,2023/10/28,1442,Terra,MODIS,56,61.03,N,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Cengal,Ulak Kedondong,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,66.14,High
-3.4892,104.9221,2023/10/28,1442,Terra,MODIS,83,61.03,N,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Pedamaran,Cinta Jaya,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,83.25,Very High
-3.4913,104.9067,2023/10/28,1442,Terra,MODIS,86,61.03,N,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Pedamaran,Cinta Jaya,25,Non-Vegetasi Lainnya,15,100.0,32.0,63.93,High
-3.4222,105.2467,2023/10/28,1442,Terra,MODIS,78,61.03,N,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Cengal,Talang Rimba,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,80.84,Very High
-3.4242,105.2323,2023/10/28,1442,Terra,MODIS,67,61.03,N,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Cengal,Talang Rimba,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,71.61,High
-3.413,105.2307,2023/10/28,1442,Terra,MODIS,73,61.03,N,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Cengal,Talang Rimba,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,75.97,High
-3.3391,105.4321,2023/10/28,1442,Terra,MODIS,66,61.03,N,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Tulung Selapan,Simpang Tiga,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,71.00,High
